img_genome_id,genome_name,phylum,class,pf03007_count,sequencing_status,genome_size_bp,gene_count,study_name,sequencing_center
2872599379,Mycobacterium tuberculosis 90-10,Actinomycetota,Actinomycetes,14,Finished,4411602,4224,Annotated Genome Sequences of Lineage 4 Mycobacterium tuberculosis Isolates from Guatemala,Duke University
2872603604,Mycobacterium avium hominissuis TH135,Actinomycetota,Actinomycetes,10,Finished,5145928,4839,Mycobacterium avium hominissuis TH135,Meijo University
2872608444,Mycobacterium neglectum CECT 8778,Actinomycetota,Actinomycetes,12,Permanent Draft,6209311,6269,Mycobacteroides Genome sequencing,Northumbria University
2872614714,Mycobacterium tuberculosis SLM088,Actinomycetota,Actinomycetes,14,Finished,4411385,4224,Genome sequencing of M. tuberculosis strains isolated from unrelated TB patients in Peru,Universidad Peruana Cayetano Heredia
2872618939,Mycobacterium tuberculosis MDRMA701,Actinomycetota,Actinomycetes,14,Finished,4411338,4223,Genome sequencing of M. tuberculosis strains isolated from unrelated TB patients in Peru,Universidad Peruana Cayetano Heredia
2872623163,Mycobacterium tuberculosis TBV4766,Actinomycetota,Actinomycetes,14,Finished,4411310,4228,Genome sequencing of M. tuberculosis strains isolated from unrelated TB patients in Peru,Universidad Peruana Cayetano Heredia
2872728642,Nonomuraea thailandensis DSM 46694,Actinomycetota,Actinomycetes,2,Permanent Draft,13765184,13004,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2872757966,Actinoplanes octamycinicus DSM 45809,Actinomycetota,Actinomycetes,2,Permanent Draft,10277926,9457,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2872769900,Streptomyces sp. 4F,Actinomycetota,Actinomycetes,1,Finished,8047771,7352,Streptomyces sp. 4F genome sequencing,Shanghai Institutes for Biological Sciences (SIBS) of Chinese Academy of Sciences (CAS)
2872777253,Streptomyces lincolnensis NRRL 2936,Actinomycetota,Actinomycetes,1,Finished,10319054,9366,Streptomyces lincolnensis NRRL2936 Genome sequencing,Shanghai Jiao Tong University
2872786620,Streptomyces niveus SCSIO 3406,Actinomycetota,Actinomycetes,2,Finished,7990492,7151,Streptomyces niveus SCSIO 3406 Genome sequencing,Dezhou University
2872793772,Streptomyces clavuligerus F613-1,Actinomycetota,Actinomycetes,1,Finished,7590758,6396,Streptomyces clavuligerus F613-1 Genome sequencing,Shandong Jianzhu University
2872800169,Streptomyces pactum KLBMP 5084,Actinomycetota,Actinomycetes,2,Finished,8180260,7480,Streptomyces pactum KLBMP 5084 Genome sequencing,Jiangsu Normal University
2872807650,Streptomyces puniciscabiei TW1S1,Actinomycetota,Actinomycetes,1,Finished,9698948,8937,Streptomyces puniciscabiei TW1S1,Macrogen
2872823978,Streptomyces sp. SAT1,Actinomycetota,Actinomycetes,2,Finished,7472530,6549,Streptomyces sp. SAT1 Genome sequencing,Beijing Forestry University
2872830528,Streptomyces venezuelae NRRL B-65442,Actinomycetota,Actinomycetes,2,Finished,8380320,7699,The genome sequence of Streptomyces venezuelae NRRL B-65442,John Innes Centre
2872838228,Streptomyces sp. TN58,Actinomycetota,Actinomycetes,1,Finished,7585034,6997,Streptomyces sp. TN58 Genome sequencing,Institute for Integrative Biology of the Cell (I2BC)
2872845226,Streptomyces autolyticus CGMCC0516,Actinomycetota,Actinomycetes,1,Finished,10184660,8493,Streptomyces autolyticus CGMCC 0516 Genome sequencing,Yunnan University
2872861354,Streptomyces gilvosporeus F607,Actinomycetota,Actinomycetes,1,Finished,8482298,7710,Streptomyces gilvosporeus F607 Genome sequencing,Shandong First Medical University
2872869065,Streptomyces sp. PBH53,Actinomycetota,Actinomycetes,1,Finished,9153597,8221,Streptomyces sp. PBH53 Genome sequencing,University Of Ottawa
2872884262,Streptomyces sp. fd1-xmd,Actinomycetota,Actinomycetes,1,Finished,7929999,7248,Streptomyces sp. fd1-xmd genome sequencing,Fudan University
2872891511,Streptomyces sp. Sge12,Actinomycetota,Actinomycetes,1,Finished,8110698,7405,Streptomyces sp. Sge12 Genome sequencing,Shanghai Jiao Tong University
2872898917,Streptomyces sp. 3211,Actinomycetota,Actinomycetes,1,Finished,8991292,8382,Streptomyces sp. 3211 3 Genome sequencing,University of Minnesota
2872914712,Streptantibioticus cattleyicolor NRRL 8057,Actinomycetota,Actinomycetes,3,Finished,8092553,7347,Streptomyces cattleya NRRL 8057,CEA Genoscope
2872922060,Streptomyces leeuwenhoekii DSM 42122,Actinomycetota,Actinomycetes,2,Finished,8122491,7206,Streptomyces leeuwenhoekii C34 genome sequencing,John Innes Centre
2872935496,Streptomyces globisporus C-1027,Actinomycetota,Actinomycetes,1,Finished,7783599,7135,Streptomyces globisporus C-1027,Peking Union Medical College
2872942632,Streptomyces vietnamensis GIMV4.0001,Actinomycetota,Actinomycetes,1,Finished,9153777,8386,Streptomyces vietnamensis strain:GIMV4.0001 Genome sequencing,"Beijing Genomics Institute (BGI), Guangdong Institute of Microbiology"
2872951019,Streptomyces lydicus A02,Actinomycetota,Actinomycetes,1,Finished,9307519,8603,Streptomyces lydicus A02,Beijing Academy of Agriculture and Forestry Sciences
2872959623,Streptomyces lividans TK24,Actinomycetota,Actinomycetes,2,Finished,8345283,7626,Streptomyces lividans TK24 Genome sequencing,Bielefeld University
2872973992,Streptomyces pluripotens MUSC 137,Actinomycetota,Actinomycetes,2,Finished,7586568,6854,Streptomyces pluripotens MUSC 137 Genome sequencing,University of Malaya
2873005499,Streptomyces sp. Tue6075,Actinomycetota,Actinomycetes,1,Finished,7931832,7045,Streptomyces sp. Tue 6075 Genome sequencing,Bielefeld University
2873012545,Streptomyces cyaneogriseus noncyanogenus NMWT 1,Actinomycetota,Actinomycetes,1,Finished,7762396,6808,Streptomyces cyaneogriseus noncyanogenus strain:NMWT 1 genome sequencing,Northeast Agricultural University
2873033708,Streptomyces sp. CFMR 7,Actinomycetota,Actinomycetes,1,Finished,8307279,7220,Streptomyces sp. CFMR 7,University Science Malaysia
2873040929,Streptomyces pristinaespiralis HCCB 10218,Actinomycetota,Actinomycetes,1,Finished,8532592,7522,Streptomyces pristinaespiralis strain:HCCB 10218 Genome sequencing,Shanghai Institutes for Biological Sciences (SIBS) of Chinese Academy of Sciences (CAS)
2873048452,Streptomyces incarnatus NRRL8089,Actinomycetota,Actinomycetes,1,Finished,8897465,8245,Streptomyces incarnatus strain:NRRL8089 genome sequencing,Okayama University
2873063797,Streptomyces ambofaciens ATCC 23877,Actinomycetota,Actinomycetes,2,Finished,8393598,7649,Streptomyces ambofaciens ATCC 23877,CEA Genoscope
2873077840,Streptomyces ambofaciens DSM 40697,Actinomycetota,Actinomycetes,2,Finished,8137876,7306,Streptomyces ambofaciens DSM40697 genome sequencing,Universite de Lorraine
2873085147,Streptomyces sp. CdTB01,Actinomycetota,Actinomycetes,1,Finished,10191567,9506,a cadmium-tolerant bacterium CdTB01 sequencing,Hunan Agricultural University
2873094654,Streptomyces hygroscopicus limoneus KCTC 1717,Actinomycetota,Actinomycetes,1,Finished,10537932,9585,Streptomyces hygroscopicus limoneus KCTC 1717 genome sequencing,"KCTC (Korean Collection for Type Cultures), Korea Research Institute of Bioscience and Biotechnology"
2873104240,Streptomyces griseochromogenes ATCC 14511,Actinomycetota,Actinomycetes,2,Finished,10764674,9987,Streptomyces griseochromogenes strain:ATCC 14511 Genome sequencing and assembly,China National Rice Research Institute
2873121168,Streptomyces qaidamensis S10,Actinomycetota,Actinomycetes,2,Finished,9083372,8316,Streptomyces qaidamensis Genome sequencing and assembly,Chinese Academy of Sciences
2873129485,Streptomyces sp. S8,Actinomycetota,Actinomycetes,1,Finished,7601864,6657,Streptomyces sp. S8 S8 Genome sequencing,Gyeongsang National University
2873136143,Streptomyces reticuli TUE45,Actinomycetota,Actinomycetes,1,Finished,9336224,8344,Complete genome sequence of Streptomyces reticuli T 45,"Center for Biotechnology (CeBiTec), Bielefeld Univeristy"
2873144488,Streptomyces parvulus 2297,Actinomycetota,Actinomycetes,2,Finished,7766531,7062,Streptomyces parvulus 2297 Genome sequencing,Ibaraki University
2873166529,Streptomyces albireticuli MDJK11,Actinomycetota,Actinomycetes,2,Finished,8144417,7147,Genome sequencing of Streptomyces albireticuli MDJK11,Shandong Agricultural University
2873173677,Streptomyces sp. CLI2509,Actinomycetota,Actinomycetes,1,Finished,7232701,6379,Streptomyces sp. CLI2509 genome sequencing,Harvard Medical School
2873180057,Streptomyces alboflavus MDJK44,Actinomycetota,Actinomycetes,1,Finished,9967549,9420,Genome sequencing of Streptomyces alboflavus MDJK44,Shandong Agricultural University
2873189478,Streptomyces sp. S063,Actinomycetota,Actinomycetes,1,Finished,7614683,7184,Streptomyces sp. S063 genome sequencing,Dalian University of Technology
2873196663,Streptomyces capitiformicae 1H-SSA4,Actinomycetota,Actinomycetes,1,Finished,10989391,10191,Genome sequencing of Streptomyces sp. 1H-SSA4,Northeast Agricultural University
2873206855,Streptomyces sp. M56,Actinomycetota,Actinomycetes,1,Finished,11742376,9847,Streptomyces sp. M56 genome sequencing,Hans-Knoll Institute
2873216703,Streptomyces malaysiensis DSM 4137,Actinomycetota,Actinomycetes,1,Finished,10744231,8926,Streptomyces malaysiensis DSM 4137 genome sequencing,University of Cambridge
2873225630,Streptomyces sp. Mg1,Actinomycetota,Actinomycetes,1,Finished,8716193,7989,Streptomyces sp. Mg1 Genome sequencing,Texas A&M University
2873233620,Streptomyces formicae KY5,Actinomycetota,Actinomycetes,1,Finished,9611874,8402,Streptomyces formicae KY5 genome sequencing,University of East Anglia
2873242023,Streptomyces sp. DUT11,Actinomycetota,Actinomycetes,1,Finished,8027164,8273,Streptomyces sp. DUT11 genome sequencing,Dalian University of Technology
2873250297,Streptomyces lunaelactis MM109,Actinomycetota,Actinomycetes,1,Finished,8570191,7999,Sequencing of moonmilk dwelling actinobacterial species,"Integrative Biological Sciences, Belgium"
2873258297,Streptomyces dengpaensis XZHG99,Actinomycetota,Actinomycetes,1,Finished,8710171,8272,Streptomyces dengpaensis XZHG99 genome sequencing,Jinan University
2873266570,Streptomyces sp. WAC00288,Actinomycetota,Actinomycetes,1,Finished,7852859,7202,Streptomyces sp. WAC00288 genome sequencing,University of Toronto
2873273773,Streptomyces sp. P3,Actinomycetota,Actinomycetes,2,Finished,9851971,8814,Streptomyces sp. P3 strain:P3,"Division of Animal Genomics and Bioinformatics, National Institute of Animal science, Rural Development Administration, Kangwon National University"
2873289101,Streptomyces anulatus ATCC 11523,Actinomycetota,Actinomycetes,1,Finished,8847108,7853,Streptomyces anulatus ATCC 11523 Genome sequencing,Bielefeld University
2873306619,Streptomyces murinus DSM 40710,Actinomycetota,Actinomycetes,1,Permanent Draft,8526119,7729,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873314349,Sphaerisporangium siamense DSM 45784,Actinomycetota,Actinomycetes,1,Permanent Draft,8512634,7841,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873322191,Streptomyces caelestis DSM 40084,Actinomycetota,Actinomycetes,2,Permanent Draft,8936092,8331,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873330523,Kribbella solani DSM 17294,Actinomycetota,Actinomycetes,4,Permanent Draft,7851691,7465,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873337989,Nonomuraea africana DSM 43748,Actinomycetota,Actinomycetes,2,Permanent Draft,9694534,9534,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873366528,Pseudomonas cavernae K2W31S-8,Pseudomonadota,Gammaproteobacteria,1,Finished,4949615,4585,Genome sequencing of bacterial isolates from karst cave,Chinese Academy of Sciences
2873412701,Streptomyces stelliscabiei DSM 41803,Actinomycetota,Actinomycetes,1,Permanent Draft,10497710,9435,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873422137,Amycolatopsis lexingtonensis DSM 44653,Actinomycetota,Actinomycetes,7,Permanent Draft,10737921,10070,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873434522,Kibdelosporangium phytohabitans DSM 104448,Actinomycetota,Actinomycetes,2,Permanent Draft,11756374,11116,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873451178,Actinoplanes digitatis DSM 43149 Improved Assembly (version 3),Actinomycetota,Actinomycetes,2,Permanent Draft,9128557,8220,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873459399,Amycolatopsis roodepoortensis DSM 46661,Actinomycetota,Actinomycetes,4,Permanent Draft,9113087,8875,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873472684,Nonomuraea angiospora DSM 43173,Actinomycetota,Actinomycetes,4,Permanent Draft,13093168,12270,Sequencing the genomes of 1000 actinobacteria strains,DOE Joint Genome Institute  (JGI)
2873520012,Actinotalea sp. SM14_6_bin.1,Actinomycetota,Actinomycetes,1,Permanent Draft,2946174,2807,"Lab enriched sorghum-adapted microbial communities from Joint BioEnergy Institute, Emeryville, California, United States",DOE Joint Genome Institute  (JGI)
2873525470,Actinotalea sp. MG_bin.6,Actinomycetota,Actinomycetes,1,Permanent Draft,2490597,2434,"Lab enriched sorghum-adapted microbial communities from Joint BioEnergy Institute, Emeryville, California, United States",DOE Joint Genome Institute  (JGI)
2873562573,Thermomonas sp. HDW16,Pseudomonadota,Gammaproteobacteria,1,Finished,2795589,2700,"Genome analysis of Thermomonas sp. HDW16, isolated from Hydrophilus acuminatus",Kyunghee University
2873589062,Phycicoccus sp. HDW14,Actinomycetota,Actinomycetes,2,Finished,4071256,4339,"Genome analysis of Phycicoccus sp. HDW14, isolated from Hydrophilus acuminatus",Kyunghee University
2873782310,Moraxella catarrhalis 340_MCAT,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,1899145,1847,Whole genome sequencing of bacterial isolates collected over a 1-year period from the intensive care unit of University of Washington Medical Center,University of Washington
2873784158,Moraxella catarrhalis COPD_M70,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,1932872,1881,Sputum M. catarrhalis strains exhibit diversity within and between COPD subjects,University of Leicester
2873786040,Moraxella cuniculi CCUG 2154,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2297260,2271,Genome sequencing of clinically relevant pathogenic bacteria - University of Gothenburg,"TAILORED-Treatment project, University of Gothenburg - CCUG"
2873788312,Moraxella ovis NCTC 11227,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2322490,2370,Genome sequencing of bacterial type strains from NCTC culture collection,Wellcome Trust Sanger Institute
2873790683,Moraxella catarrhalis N6,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,1955932,1913,Moraxella catarrhalis Genome sequencing,Drexel University College of Medicine
2873792597,Moraxella catarrhalis COPD_M25,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,1886749,1848,Sputum M. catarrhalis strains exhibit diversity within and between COPD subjects,University of Leicester
2873794446,Moraxella catarrhalis COPD_M49,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,1930767,1849,Sputum M. catarrhalis strains exhibit diversity within and between COPD subjects,University of Leicester
2873796296,Moraxella bovis NCTC 9426,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2840173,3067,Genome sequencing of bacterial type strains from NCTC culture collection,Wellcome Trust Sanger Institute
2873799364,Moraxella catarrhalis COPD_M7,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,1852017,1793,Sputum M. catarrhalis strains exhibit diversity within and between COPD subjects,University of Leicester
2873801158,Moraxella catarrhalis COPD_M142,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,1888258,1873,Sputum M. catarrhalis strains exhibit diversity within and between COPD subjects,University of Leicester
2873884416,Photobacterium sanguinicancri Mj110 CAIM 1827,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,5475421,5233,Photobacterium sanguinicancer sp. nov. genome sequencing and assembly,Center for Food Research and Development (CIAD)
2873889650,Photobacterium frigidiphilum JCM 12947,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,6446463,6248,Genome sequences of foodborne bacterial pathogens - FDA,"Center for Food Safety and Applied Nutrition, FDA (FDA/CFSAN)"
2873895899,Photobacterium damselae damselae LD-07,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4321079,3897,Photobacterium damselae damselae LD-07 genome sequencing,Universidad de Santiago de Compostela
